name,sex,ethnicity,quality,call,experience,equal
Lakisha,female,afam,high,0,9,yes
Latonya,female,afam,low,0,5,yes
Aisha,female,afam,low,0,2,yes
Anne,female,cauc,high,0,4,yes
Kristen,female,cauc,low,0,3,yes
Matthew,male,cauc,high,0,4,no
Tamika,female,afam,high,0,1,no
Tanisha,female,afam,high,0,7,yes
Aisha,female,afam,high,0,5,no
Allison,female,cauc,high,0,5,no
Lakisha,female,afam,low,0,4,no
Sarah,female,cauc,low,0,4,no
Aisha,female,afam,low,0,3,no
Emily,female,cauc,low,0,6,no
Keisha,female,afam,high,0,7,no
Kenya,female,afam,low,0,4,no
Laurie,female,cauc,high,0,5,no
Sarah,female,cauc,low,0,2,no
Allison,female,cauc,high,0,3,yes
Emily,female,cauc,low,0,4,yes
Tamika,female,afam,low,0,3,yes
Tanisha,female,afam,high,0,8,yes
Carrie,female,cauc,low,0,5,yes
Kenya,female,afam,high,0,4,yes
Sarah,female,cauc,high,0,2,yes
Tanisha,female,afam,low,0,5,yes
Allison,female,cauc,high,0,20,no
Darnell,male,afam,high,0,6,yes
Ebony,female,afam,low,0,5,no
Jay,male,cauc,high,0,4,yes
Jill,female,cauc,low,0,3,no
Keisha,female,afam,high,0,2,no
Laurie,female,cauc,low,0,3,no
Sarah,female,cauc,high,0,5,no
Tamika,female,afam,high,0,16,no
Tanisha,female,afam,low,0,6,no
Aisha,female,afam,high,0,7,no
Allison,female,cauc,low,0,12,no
Brett,male,cauc,low,0,6,no
Jermaine,male,afam,low,0,5,no
Jill,female,cauc,high,0,3,no
Keisha,female,afam,low,0,6,no
Anne,female,cauc,low,0,6,yes
Latonya,female,afam,high,0,5,yes
Laurie,female,cauc,high,0,3,yes
Tanisha,female,afam,low,0,6,yes
Aisha,female,afam,low,0,6,yes
Carrie,female,cauc,high,0,21,yes
Kristen,female,cauc,low,0,6,yes
Tamika,female,afam,high,0,3,yes
Brendan,male,cauc,high,0,6,no
Carrie,female,cauc,high,0,5,no
Lakisha,female,afam,high,0,4,no
Latonya,female,afam,high,0,5,no
Latoya,female,afam,low,0,4,no
Meredith,female,cauc,low,0,4,no
Brett,male,cauc,high,0,3,yes
Latonya,female,afam,high,0,9,yes
Anne,female,cauc,high,0,2,no
Emily,female,cauc,low,0,4,no
Latoya,female,afam,low,0,11,no
Tamika,female,afam,high,0,7,no
Carrie,female,cauc,high,0,4,yes
Latonya,female,afam,low,0,20,no
Laurie,female,cauc,low,0,4,no
Tremayne,male,afam,high,0,7,yes
Aisha,female,afam,high,0,5,no
Carrie,female,cauc,high,0,6,no
Carrie,female,cauc,high,0,12,no
Emily,female,cauc,low,0,9,no
Jill,female,cauc,low,0,5,no
Kenya,female,afam,high,0,10,no
Latonya,female,afam,low,0,15,no
Tanisha,female,afam,low,0,4,no
Allison,female,cauc,low,1,5,no
Carrie,female,cauc,high,0,10,no
Ebony,female,afam,high,0,9,no
Leroy,male,afam,low,1,4,no
Anne,female,cauc,low,0,26,yes
Anne,female,cauc,high,0,8,no
Brad,male,cauc,high,0,18,no
Brett,male,cauc,high,0,14,yes
Brett,male,cauc,high,0,8,no
Carrie,female,cauc,low,0,13,yes
Darnell,male,afam,high,0,18,yes
Ebony,female,afam,low,0,8,yes
Emily,female,cauc,high,0,2,no
Hakim,male,afam,low,0,8,yes
Jamal,male,afam,high,0,14,yes
Jamal,male,afam,high,0,2,no
Jay,male,cauc,low,0,7,no
Jay,male,cauc,high,0,20,yes
Jermaine,male,afam,low,0,6,yes
Kristen,female,cauc,low,0,26,yes
Kristen,female,cauc,low,0,26,no
Lakisha,female,afam,high,0,5,yes
Latoya,female,afam,low,0,8,no
Meredith,female,cauc,low,0,7,yes
Meredith,female,cauc,high,0,18,yes
Neil,male,cauc,low,0,6,no
Rasheed,male,afam,low,0,6,no
Rasheed,male,afam,high,0,2,no
Sarah,female,cauc,low,0,7,no
Sarah,female,cauc,high,0,2,yes
Tamika,female,afam,low,0,7,no
Tamika,female,afam,high,0,8,no
Tanisha,female,afam,low,0,6,no
Tremayne,male,afam,low,0,8,yes
Tremayne,male,afam,high,0,14,no
Tyrone,male,afam,high,0,8,yes
Allison,female,cauc,high,0,14,no
Jill,female,cauc,low,0,26,no
Tamika,female,afam,high,0,18,no
Tremayne,male,afam,low,0,8,no
Aisha,female,afam,low,0,8,yes
Brendan,male,cauc,high,0,8,yes
Jermaine,male,afam,high,0,10,yes
Jill,female,cauc,low,0,8,yes
Jill,female,cauc,high,0,14,yes
Kenya,female,afam,low,1,26,yes
Sarah,female,cauc,low,0,8,yes
Tamika,female,afam,high,0,18,yes
Kristen,female,cauc,high,0,14,no
Latoya,female,afam,high,0,18,no
Leroy,male,afam,low,0,26,no
Meredith,female,cauc,low,0,8,no
Jill,female,cauc,low,0,5,no
Kristen,female,cauc,high,1,9,no
Latoya,female,afam,high,0,19,no
Tamika,female,afam,low,0,13,no
Anne,female,cauc,low,0,13,yes
Latonya,female,afam,low,0,8,yes
Neil,male,cauc,high,0,5,yes
Rasheed,male,afam,high,0,20,yes
Allison,female,cauc,low,0,4,no
Emily,female,cauc,high,0,14,no
Lakisha,female,afam,high,0,9,no
Tanisha,female,afam,low,0,5,no
Greg,male,cauc,high,0,2,no
Kenya,female,afam,low,0,7,no
Kristen,female,cauc,low,0,6,no
Tamika,female,afam,high,0,8,no
Brett,male,cauc,high,0,20,no
Darnell,male,afam,high,0,5,no
Ebony,female,afam,low,0,8,no
Meredith,female,cauc,low,0,13,no
Ebony,female,afam,low,0,11,no
Kristen,female,cauc,low,0,7,no
Latoya,female,afam,high,0,26,no
Sarah,female,cauc,high,0,9,no
Brad,male,cauc,low,0,6,no
Latonya,female,afam,high,0,7,no
Rasheed,male,afam,low,0,7,no
Sarah,female,cauc,high,0,4,no
Aisha,female,afam,high,0,7,no
Latoya,female,afam,low,0,6,no
Laurie,female,cauc,low,0,11,no
Meredith,female,cauc,high,0,5,no
Brendan,male,cauc,low,0,2,no
Emily,female,cauc,low,0,6,no
Kenya,female,afam,low,0,2,no
Kenya,female,afam,high,0,7,no
Kristen,female,cauc,high,0,3,no
Latonya,female,afam,low,0,8,no
Rasheed,male,afam,high,0,4,no
Sarah,female,cauc,high,0,7,no
Allison,female,cauc,high,0,5,no
Keisha,female,afam,high,0,8,no
Kristen,female,cauc,low,0,4,no
Tamika,female,afam,low,0,4,no
Allison,female,cauc,high,0,4,no
Keisha,female,afam,high,0,4,no
Kristen,female,cauc,low,0,5,no
Tamika,female,afam,low,0,4,no
Jamal,male,afam,high,0,5,no
Kareem,male,afam,low,0,3,no
Kristen,female,cauc,high,0,3,no
Laurie,female,cauc,low,0,4,no
Emily,female,cauc,high,0,5,yes
Kristen,female,cauc,low,0,3,yes
Kristen,female,cauc,high,0,21,yes
Rasheed,male,afam,low,0,4,yes
Tamika,female,afam,high,0,22,yes
Tamika,female,afam,high,0,6,yes
Aisha,female,afam,low,0,7,no
Emily,female,cauc,high,0,6,no
Kenya,female,afam,high,0,8,no
Sarah,female,cauc,low,0,8,no
Aisha,female,afam,low,0,6,yes
Anne,female,cauc,high,0,9,yes
Emily,female,cauc,low,0,8,yes
Tamika,female,afam,high,0,8,yes
Jill,female,cauc,low,0,13,no
Lakisha,female,afam,high,1,7,no
Latoya,female,afam,low,1,19,no
Laurie,female,cauc,high,0,21,no
Carrie,female,cauc,low,0,7,no
Kristen,female,cauc,high,0,9,no
Latonya,female,afam,high,0,7,no
Tamika,female,afam,low,0,6,no
Aisha,female,afam,high,0,7,no
Geoffrey,male,cauc,high,0,6,no
Jill,female,cauc,low,0,6,no
Kristen,female,cauc,high,0,7,no
Tanisha,female,afam,low,0,5,no
Tremayne,male,afam,high,0,4,no
Aisha,female,afam,low,0,4,no
Allison,female,cauc,low,0,23,no
Latoya,female,afam,high,0,21,no
Sarah,female,cauc,high,0,7,no
Carrie,female,cauc,low,0,6,yes
Ebony,female,afam,low,0,6,yes
Emily,female,cauc,high,0,6,yes
Tamika,female,afam,high,0,4,yes
Aisha,female,afam,high,0,5,yes
Carrie,female,cauc,low,1,6,yes
Lakisha,female,afam,low,0,6,yes
Sarah,female,cauc,high,1,7,yes
Jamal,male,afam,low,0,6,no
Neil,male,cauc,low,1,4,no
Todd,male,cauc,high,0,4,no
Tyrone,male,afam,high,1,5,no
Jay,male,cauc,low,0,5,no
Neil,male,cauc,high,0,10,no
Tremayne,male,afam,low,0,6,no
Tyrone,male,afam,high,0,6,no
Hakim,male,afam,low,0,6,yes
Jay,male,cauc,high,0,7,yes
Kenya,female,afam,high,0,6,yes
Laurie,female,cauc,low,0,4,yes
Allison,female,cauc,low,0,4,no
Kristen,female,cauc,high,0,14,no
Latonya,female,afam,low,0,11,no
Tamika,female,afam,high,0,14,no
Aisha,female,afam,low,0,3,yes
Allison,female,cauc,low,0,3,no
Carrie,female,cauc,high,0,6,yes
Jill,female,cauc,low,0,3,yes
Lakisha,female,afam,low,0,3,no
Tamika,female,afam,high,0,7,yes
Aisha,female,afam,high,0,4,no
Allison,female,cauc,high,1,4,no
Emily,female,cauc,low,0,2,no
Emily,female,cauc,low,0,2,no
Kenya,female,afam,low,1,5,no
Leroy,male,afam,low,0,5,no
Aisha,female,afam,low,0,7,yes
Anne,female,cauc,low,0,15,yes
Carrie,female,cauc,high,0,9,yes
Lakisha,female,afam,high,0,12,yes
Jill,female,cauc,high,0,7,no
Kenya,female,afam,high,1,6,no
Kristen,female,cauc,high,1,5,no
Latonya,female,afam,low,1,7,no
Latonya,female,afam,high,0,6,no
Sarah,female,cauc,low,1,6,no
Ebony,female,afam,high,0,2,no
Jill,female,cauc,high,0,21,no
Kristen,female,cauc,low,0,5,no
Latoya,female,afam,low,0,3,no
Anne,female,cauc,high,0,16,no
Emily,female,cauc,low,0,6,no
Lakisha,female,afam,low,0,3,no
Sarah,female,cauc,low,0,5,no
Tamika,female,afam,low,0,1,no
Tamika,female,afam,high,0,3,no
Carrie,female,cauc,high,0,12,no
Kenya,female,afam,high,0,7,no
Meredith,female,cauc,low,0,4,no
Tanisha,female,afam,low,0,5,no
Allison,female,cauc,low,0,6,no
Allison,female,cauc,high,0,3,no
Emily,female,cauc,high,0,3,no
Kenya,female,afam,high,1,5,no
Lakisha,female,afam,high,0,7,no
Latonya,female,afam,low,0,12,no
Aisha,female,afam,low,0,10,yes
Carrie,female,cauc,high,0,3,yes
Kristen,female,cauc,low,0,9,yes
Tamika,female,afam,high,0,5,yes
Jill,female,cauc,high,0,5,no
Tamika,female,afam,high,0,8,no
Anne,female,cauc,high,0,5,no
Jay,male,cauc,low,0,6,no
Latonya,female,afam,low,0,2,no
Latoya,female,afam,high,0,5,no
Meredith,female,cauc,low,0,6,no
Tanisha,female,afam,low,0,3,no
Laurie,female,cauc,low,0,3,no
Tyrone,male,afam,low,0,9,no
Aisha,female,afam,low,0,8,no
Allison,female,cauc,low,0,8,no
Sarah,female,cauc,high,0,8,no
Tamika,female,afam,high,0,8,no
Brad,male,cauc,low,0,2,yes
Carrie,female,cauc,low,0,25,no
Latonya,female,afam,low,0,6,no
Latonya,female,afam,low,0,2,yes
Brendan,male,cauc,low,1,18,no
Ebony,female,afam,high,1,8,no
Emily,female,cauc,high,0,6,no
Jill,female,cauc,low,0,15,no
Kenya,female,afam,low,0,13,no
Latoya,female,afam,high,0,5,no
Laurie,female,cauc,high,1,12,no
Tamika,female,afam,low,0,14,no
Geoffrey,male,cauc,high,0,6,no
Greg,male,cauc,low,0,5,no
Kareem,male,afam,low,0,8,no
Tremayne,male,afam,high,0,10,no
Brad,male,cauc,low,0,6,no
Darnell,male,afam,high,0,8,no
Ebony,female,afam,high,0,10,no
Emily,female,cauc,high,0,2,yes
Geoffrey,male,cauc,high,0,2,no
Greg,male,cauc,low,0,7,no
Hakim,male,afam,high,0,8,no
Jamal,male,afam,low,0,7,yes
Jay,male,cauc,low,0,8,no
Jill,female,cauc,low,0,7,no
Kareem,male,afam,low,0,6,no
Kareem,male,afam,high,0,8,yes
Kenya,female,afam,low,0,6,yes
Kenya,female,afam,low,0,6,no
Lakisha,female,afam,low,0,7,no
Laurie,female,cauc,high,0,8,no
Laurie,female,cauc,high,0,2,yes
Laurie,female,cauc,high,0,2,no
Leroy,male,afam,high,0,8,no
Meredith,female,cauc,low,0,7,no
Meredith,female,cauc,high,0,8,no
Rasheed,male,afam,low,0,8,no
Sarah,female,cauc,low,0,7,yes
Sarah,female,cauc,high,0,2,no
Tanisha,female,afam,high,0,8,yes
Todd,male,cauc,low,0,6,yes
Tremayne,male,afam,high,0,2,no
Tyrone,male,afam,low,0,6,no
Allison,female,cauc,high,0,9,no
Latonya,female,afam,low,0,7,no
Meredith,female,cauc,low,0,11,no
Tamika,female,afam,high,0,16,no
Brad,male,cauc,high,1,2,no
Kareem,male,afam,high,0,8,no
Keisha,female,afam,low,0,6,no
Matthew,male,cauc,low,1,7,no
Anne,female,cauc,low,0,4,no
Emily,female,cauc,high,0,4,no
Lakisha,female,afam,low,0,5,no
Tamika,female,afam,high,0,14,no
Brad,male,cauc,low,0,6,no
Darnell,male,afam,high,0,8,no
Todd,male,cauc,high,0,2,no
Tremayne,male,afam,low,0,7,no
Brendan,male,cauc,low,0,6,yes
Brett,male,cauc,high,0,2,yes
Jamal,male,afam,low,0,7,yes
Kareem,male,afam,high,0,8,yes
Kenya,female,afam,high,0,16,no
Kristen,female,cauc,low,1,11,no
Latoya,female,afam,low,0,2,no
Laurie,female,cauc,high,0,5,no
Carrie,female,cauc,high,1,2,no
Kristen,female,cauc,low,1,7,no
Latonya,female,afam,high,1,8,no
Tyrone,male,afam,low,0,6,no
Ebony,female,afam,low,0,4,no
Jill,female,cauc,high,0,19,no
Meredith,female,cauc,low,0,13,no
Tanisha,female,afam,high,0,18,no
Geoffrey,male,cauc,high,0,8,no
Greg,male,cauc,low,0,7,no
Jamal,male,afam,low,0,6,no
Tamika,female,afam,high,0,2,no
Jamal,male,afam,high,0,2,no
Latonya,female,afam,low,1,6,no
Matthew,male,cauc,high,0,8,no
Sarah,female,cauc,low,1,7,no
Allison,female,cauc,low,0,13,no
Jill,female,cauc,high,0,16,no
Lakisha,female,afam,high,0,26,no
Tamika,female,afam,low,0,1,no
Ebony,female,afam,low,0,6,no
Jay,male,cauc,high,0,8,no
Latonya,female,afam,high,0,2,no
Laurie,female,cauc,low,0,7,no
